actual_block_time,actual_flight_duration,actual_taxi_in_time,actual_taxi_out_time,aircraft_code_iata,aircraft_code_icao,aircraft_serial_number,aircraft_type,aircraft_type_series,baggage_claim,country_code,fleet_aircraft_id,flight_date_utc,flight_id,flight_number,flight_type,is_cancelled,is_diverted,operating_carrier_iata,operating_carrier_id,operating_carrier_name,region_name,tail_number,total_seat_count,actual_gate_departure_local,actual_runway_departure_local,departure_airport_iata,departure_airport_id,departure_gate,departure_terminal,gate_departure_delay,scheduled_gate_departure_local,show_up_time,checkin_on_pred,checkin_done_pred,checkin_pt,checkin_pred,departure_gate_on_pred,departure_gate_done_pred,departure_gate_pt,departure_gate_pred,security_on_pred,security_done_pred,security_pt,security_pred,passport_on_pred,passport_done_pred,passport_pt,passport_pred,checkin_pt_pred,departure_gate_pt_pred,security_pt_pred,passport_pt_pred
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:37:49.038229992,2024-01-02 16:37:49.069208544,2024-01-02 16:45:18.069208544,54,checkin_A,2024-01-02 16:45:18.069208544,2024-01-02 16:54:47.069208544,61,departure_gate_DG1,2024-01-02 16:54:47.069208544,2024-01-02 16:55:47.069208544,60,security_SC2,2024-01-02 16:55:47.069208544,2024-01-02 16:57:52.069208544,65,passport_PC1,2024-01-02 16:44:24.069208544,2024-01-02 16:53:46.069208544,2024-01-02 16:54:47.069208544,2024-01-02 16:56:47.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:37:49.829751966,2024-01-02 16:37:50.069208544,2024-01-02 16:45:43.069208544,64,checkin_A,2024-01-02 16:45:43.069208544,2024-01-02 16:54:56.069208544,50,departure_gate_DG1,2024-01-02 16:54:56.069208544,2024-01-02 16:55:46.069208544,50,security_SC2,2024-01-02 16:55:46.069208544,2024-01-02 16:57:40.069208544,70,passport_PC1,2024-01-02 16:44:39.069208544,2024-01-02 16:54:06.069208544,2024-01-02 16:54:56.069208544,2024-01-02 16:56:30.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:37:52.464006588,2024-01-02 16:37:52.069208544,2024-01-02 16:45:40.069208544,58,checkin_A,2024-01-02 16:45:40.069208544,2024-01-02 16:46:31.069208544,51,departure_gate_DG2,2024-01-02 16:46:31.069208544,2024-01-02 16:50:15.069208544,60,security_SC1,2024-01-02 16:50:15.069208544,2024-01-02 16:51:14.069208544,59,passport_PC2,2024-01-02 16:44:42.069208544,2024-01-02 16:45:40.069208544,2024-01-02 16:49:15.069208544,2024-01-02 16:50:15.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:37:54.907627122,2024-01-02 16:37:55.069208544,2024-01-02 16:45:42.069208544,52,checkin_A,2024-01-02 16:45:42.069208544,2024-01-02 16:54:41.069208544,53,departure_gate_DG1,2024-01-02 16:54:41.069208544,2024-01-02 17:00:56.069208544,64,security_SC1,2024-01-02 17:00:56.069208544,2024-01-02 17:04:41.069208544,53,passport_PC1,2024-01-02 16:44:50.069208544,2024-01-02 16:53:48.069208544,2024-01-02 16:59:52.069208544,2024-01-02 17:03:48.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:37:57.767033976,2024-01-02 16:37:58.069208544,2024-01-02 16:39:40.069208544,81,checkin_B,2024-01-02 16:39:40.069208544,2024-01-02 16:45:54.069208544,44,departure_gate_DG1,2024-01-02 16:45:54.069208544,2024-01-02 16:46:55.069208544,61,security_SC2,2024-01-02 16:46:55.069208544,2024-01-02 16:48:24.069208544,67,passport_PC1,2024-01-02 16:38:19.069208544,2024-01-02 16:45:10.069208544,2024-01-02 16:45:54.069208544,2024-01-02 16:47:17.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:01.652757414,2024-01-02 16:38:02.069208544,2024-01-02 16:45:49.069208544,53,checkin_A,2024-01-02 16:45:49.069208544,2024-01-02 16:46:53.069208544,64,departure_gate_DG2,2024-01-02 16:46:53.069208544,2024-01-02 16:50:54.069208544,55,security_SC1,2024-01-02 16:50:54.069208544,2024-01-02 16:53:07.069208544,64,passport_PC1,2024-01-02 16:44:56.069208544,2024-01-02 16:45:49.069208544,2024-01-02 16:49:59.069208544,2024-01-02 16:52:03.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:06.305384868,2024-01-02 16:38:06.069208544,2024-01-02 16:46:16.069208544,63,checkin_A,2024-01-02 16:46:16.069208544,2024-01-02 16:55:38.069208544,51,departure_gate_DG1,2024-01-02 16:55:38.069208544,2024-01-02 16:56:56.069208544,66,security_SC2,2024-01-02 16:56:56.069208544,2024-01-02 16:59:27.069208544,75,passport_PC1,2024-01-02 16:45:13.069208544,2024-01-02 16:54:47.069208544,2024-01-02 16:55:50.069208544,2024-01-02 16:58:12.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:06.976009512,2024-01-02 16:38:07.069208544,2024-01-02 16:46:27.069208544,69,checkin_A,2024-01-02 16:46:27.069208544,2024-01-02 16:55:56.069208544,60,departure_gate_DG1,2024-01-02 16:55:56.069208544,2024-01-02 17:01:34.069208544,70,security_SC1,2024-01-02 17:01:34.069208544,2024-01-02 17:02:45.069208544,71,passport_PC2,2024-01-02 16:45:18.069208544,2024-01-02 16:54:56.069208544,2024-01-02 17:00:24.069208544,2024-01-02 17:01:34.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:14.294673780,2024-01-02 16:38:14.069208544,2024-01-02 16:46:34.069208544,54,checkin_A,2024-01-02 16:46:34.069208544,2024-01-02 16:56:34.069208544,63,departure_gate_DG1,2024-01-02 16:56:34.069208544,2024-01-02 17:01:48.069208544,52,security_SC1,2024-01-02 17:01:48.069208544,2024-01-02 17:02:44.069208544,56,passport_PC2,2024-01-02 16:45:40.069208544,2024-01-02 16:55:31.069208544,2024-01-02 17:00:56.069208544,2024-01-02 17:01:48.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:25.687729417,2024-01-02 16:38:26.069208544,2024-01-02 16:39:28.069208544,62,checkin_B,2024-01-02 16:39:28.069208544,2024-01-02 16:45:49.069208544,79,departure_gate_DG1,2024-01-02 16:45:49.069208544,2024-01-02 16:46:51.069208544,62,security_SC2,2024-01-02 16:46:51.069208544,2024-01-02 16:47:55.069208544,52,passport_PC1,2024-01-02 16:38:26.069208544,2024-01-02 16:44:30.069208544,2024-01-02 16:45:49.069208544,2024-01-02 16:47:03.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:27.729688050,2024-01-02 16:38:28.069208544,2024-01-02 16:39:24.069208544,56,checkin_B,2024-01-02 16:39:24.069208544,2024-01-02 16:45:29.069208544,64,departure_gate_DG1,2024-01-02 16:45:29.069208544,2024-01-02 16:49:59.069208544,65,security_SC1,2024-01-02 16:49:59.069208544,2024-01-02 16:50:55.069208544,56,passport_PC2,2024-01-02 16:38:28.069208544,2024-01-02 16:44:25.069208544,2024-01-02 16:48:54.069208544,2024-01-02 16:49:59.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:28.945500372,2024-01-02 16:38:29.069208544,2024-01-02 16:39:32.069208544,59,checkin_B,2024-01-02 16:39:32.069208544,2024-01-02 16:45:25.069208544,49,departure_gate_DG1,2024-01-02 16:45:25.069208544,2024-01-02 16:49:41.069208544,67,security_SC1,2024-01-02 16:49:41.069208544,2024-01-02 16:50:45.069208544,64,passport_PC2,2024-01-02 16:38:33.069208544,2024-01-02 16:44:36.069208544,2024-01-02 16:48:34.069208544,2024-01-02 16:49:41.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:33.222577362,2024-01-02 16:38:33.069208544,2024-01-02 16:46:40.069208544,58,checkin_A,2024-01-02 16:46:40.069208544,2024-01-02 16:56:51.069208544,65,departure_gate_DG1,2024-01-02 16:56:51.069208544,2024-01-02 17:02:08.069208544,67,security_SC1,2024-01-02 17:02:08.069208544,2024-01-02 17:05:42.069208544,58,passport_PC1,2024-01-02 16:45:42.069208544,2024-01-02 16:55:46.069208544,2024-01-02 17:01:01.069208544,2024-01-02 17:04:44.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:33.377532630,2024-01-02 16:38:33.069208544,2024-01-02 16:46:43.069208544,60,checkin_A,2024-01-02 16:46:43.069208544,2024-01-02 16:47:51.069208544,68,departure_gate_DG2,2024-01-02 16:47:51.069208544,2024-01-02 16:51:02.069208544,53,security_SC1,2024-01-02 16:51:02.069208544,2024-01-02 16:52:05.069208544,63,passport_PC2,2024-01-02 16:45:43.069208544,2024-01-02 16:46:43.069208544,2024-01-02 16:50:09.069208544,2024-01-02 16:51:02.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:33.613362186,2024-01-02 16:38:34.069208544,2024-01-02 16:39:38.069208544,62,checkin_B,2024-01-02 16:39:38.069208544,2024-01-02 16:45:36.069208544,59,departure_gate_DG1,2024-01-02 16:45:36.069208544,2024-01-02 16:46:43.069208544,67,security_SC2,2024-01-02 16:46:43.069208544,2024-01-02 16:47:49.069208544,66,passport_PC1,2024-01-02 16:38:36.069208544,2024-01-02 16:44:37.069208544,2024-01-02 16:45:36.069208544,2024-01-02 16:46:43.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:39.758734872,2024-01-02 16:38:40.069208544,2024-01-02 16:39:54.069208544,51,checkin_B,2024-01-02 16:39:54.069208544,2024-01-02 16:46:30.069208544,78,departure_gate_DG1,2024-01-02 16:46:30.069208544,2024-01-02 16:47:28.069208544,58,security_SC2,2024-01-02 16:47:28.069208544,2024-01-02 16:49:11.069208544,76,passport_PC1,2024-01-02 16:39:03.069208544,2024-01-02 16:45:12.069208544,2024-01-02 16:46:30.069208544,2024-01-02 16:47:55.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:53.201476014,2024-01-02 16:38:53.069208544,2024-01-02 16:46:54.069208544,65,checkin_A,2024-01-02 16:46:54.069208544,2024-01-02 16:57:11.069208544,51,departure_gate_DG1,2024-01-02 16:57:11.069208544,2024-01-02 17:02:35.069208544,62,security_SC1,2024-01-02 17:02:35.069208544,2024-01-02 17:06:10.069208544,61,passport_PC1,2024-01-02 16:45:49.069208544,2024-01-02 16:56:20.069208544,2024-01-02 17:01:33.069208544,2024-01-02 17:05:09.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:55.040259528,2024-01-02 16:38:55.069208544,2024-01-02 16:47:07.069208544,51,checkin_A,2024-01-02 16:47:07.069208544,2024-01-02 16:57:47.069208544,56,departure_gate_DG1,2024-01-02 16:57:47.069208544,2024-01-02 16:59:17.069208544,67,security_SC2,2024-01-02 16:59:17.069208544,2024-01-02 17:02:15.069208544,68,passport_PC1,2024-01-02 16:46:16.069208544,2024-01-02 16:56:51.069208544,2024-01-02 16:58:10.069208544,2024-01-02 17:01:07.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:38:57.315061050,2024-01-02 16:38:57.069208544,2024-01-02 16:47:35.069208544,68,checkin_A,2024-01-02 16:47:35.069208544,2024-01-02 16:58:45.069208544,60,departure_gate_DG1,2024-01-02 16:58:45.069208544,2024-01-02 16:59:48.069208544,63,security_SC2,2024-01-02 16:59:48.069208544,2024-01-02 17:03:10.069208544,64,passport_PC1,2024-01-02 16:46:27.069208544,2024-01-02 16:57:45.069208544,2024-01-02 16:58:45.069208544,2024-01-02 17:02:06.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:05.737589298,2024-01-02 16:39:06.069208544,2024-01-02 16:40:08.069208544,44,checkin_B,2024-01-02 16:40:08.069208544,2024-01-02 16:46:30.069208544,61,departure_gate_DG1,2024-01-02 16:46:30.069208544,2024-01-02 16:47:34.069208544,51,security_SC2,2024-01-02 16:47:34.069208544,2024-01-02 16:48:54.069208544,54,passport_PC1,2024-01-02 16:39:24.069208544,2024-01-02 16:45:29.069208544,2024-01-02 16:46:43.069208544,2024-01-02 16:48:00.069208544
,296,,19.0,73H,B738,41804,737 NG,737-800,,VN,136628,2024-01-02,1229556749,TW191,International,False,False,TW,TWB,T'way Air,Asia,HL8030,189,2024-01-02T20:18:00,2024-01-02T20:37:00,ICN,ICN,110,1,53.0,2024-01-02T19:25:00,2024-01-02 16:39:08.044438902,2024-01-02 16:39:08.069208544,2024-01-02 16:40:05.069208544,57,checkin_C,2024-01-02 16:40:05.069208544,2024-01-02 16:46:32.069208544,67,departure_gate_DG1,2024-01-02 16:46:32.069208544,2024-01-02 16:47:57.069208544,66,security_SC2,2024-01-02 16:47:57.069208544,2024-01-02 16:49:28.069208544,48,passport_PC1,2024-01-02 16:39:08.069208544,2024-01-02 16:45:25.069208544,2024-01-02 16:46:51.069208544,2024-01-02 16:48:40.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:10.220451390,2024-01-02 16:39:10.069208544,2024-01-02 16:47:33.069208544,59,checkin_A,2024-01-02 16:47:33.069208544,2024-01-02 16:48:29.069208544,56,departure_gate_DG2,2024-01-02 16:48:29.069208544,2024-01-02 16:51:48.069208544,67,security_SC1,2024-01-02 16:51:48.069208544,2024-01-02 16:54:04.069208544,53,passport_PC1,2024-01-02 16:46:34.069208544,2024-01-02 16:47:33.069208544,2024-01-02 16:50:41.069208544,2024-01-02 16:53:11.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:13.511034138,2024-01-02 16:39:13.069208544,2024-01-02 16:47:32.069208544,52,checkin_A,2024-01-02 16:47:32.069208544,2024-01-02 16:48:46.069208544,74,departure_gate_DG2,2024-01-02 16:48:46.069208544,2024-01-02 16:51:52.069208544,53,security_SC1,2024-01-02 16:51:52.069208544,2024-01-02 16:54:13.069208544,57,passport_PC1,2024-01-02 16:46:40.069208544,2024-01-02 16:47:32.069208544,2024-01-02 16:50:59.069208544,2024-01-02 16:53:16.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:16.801740720,2024-01-02 16:39:17.069208544,2024-01-02 16:47:37.069208544,54,checkin_A,2024-01-02 16:47:37.069208544,2024-01-02 16:58:44.069208544,57,departure_gate_DG1,2024-01-02 16:58:44.069208544,2024-01-02 16:59:45.069208544,61,security_SC2,2024-01-02 16:59:45.069208544,2024-01-02 17:03:09.069208544,65,passport_PC1,2024-01-02 16:46:43.069208544,2024-01-02 16:57:47.069208544,2024-01-02 16:58:44.069208544,2024-01-02 17:02:04.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:21.175055106,2024-01-02 16:39:21.069208544,2024-01-02 16:48:09.069208544,75,checkin_A,2024-01-02 16:48:09.069208544,2024-01-02 16:59:43.069208544,59,departure_gate_DG1,2024-01-02 16:59:43.069208544,2024-01-02 17:00:49.069208544,64,security_SC2,2024-01-02 17:00:49.069208544,2024-01-02 17:04:43.069208544,69,passport_PC1,2024-01-02 16:46:54.069208544,2024-01-02 16:58:44.069208544,2024-01-02 16:59:45.069208544,2024-01-02 17:03:34.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:23.874138900,2024-01-02 16:39:24.069208544,2024-01-02 16:48:10.069208544,63,checkin_A,2024-01-02 16:48:10.069208544,2024-01-02 16:59:48.069208544,63,departure_gate_DG1,2024-01-02 16:59:48.069208544,2024-01-02 17:04:41.069208544,71,security_SC1,2024-01-02 17:04:41.069208544,2024-01-02 17:09:13.069208544,52,passport_PC1,2024-01-02 16:47:07.069208544,2024-01-02 16:58:45.069208544,2024-01-02 17:03:30.069208544,2024-01-02 17:08:21.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:26.266455337,2024-01-02 16:39:26.069208544,2024-01-02 16:40:35.069208544,67,checkin_B,2024-01-02 16:40:35.069208544,2024-01-02 16:47:04.069208544,75,departure_gate_DG1,2024-01-02 16:47:04.069208544,2024-01-02 16:48:06.069208544,62,security_SC2,2024-01-02 16:48:06.069208544,2024-01-02 16:50:00.069208544,72,passport_PC1,2024-01-02 16:39:28.069208544,2024-01-02 16:45:49.069208544,2024-01-02 16:47:04.069208544,2024-01-02 16:48:48.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:31.303526250,2024-01-02 16:39:31.069208544,2024-01-02 16:40:40.069208544,68,checkin_B,2024-01-02 16:40:40.069208544,2024-01-02 16:46:44.069208544,50,departure_gate_DG1,2024-01-02 16:46:44.069208544,2024-01-02 16:50:29.069208544,57,security_SC1,2024-01-02 16:50:29.069208544,2024-01-02 16:51:25.069208544,56,passport_PC2,2024-01-02 16:39:32.069208544,2024-01-02 16:45:54.069208544,2024-01-02 16:49:32.069208544,2024-01-02 16:50:29.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:32.850275802,2024-01-02 16:39:33.069208544,2024-01-02 16:40:27.069208544,49,checkin_B,2024-01-02 16:40:27.069208544,2024-01-02 16:46:40.069208544,64,departure_gate_DG1,2024-01-02 16:46:40.069208544,2024-01-02 16:50:09.069208544,53,security_SC1,2024-01-02 16:50:09.069208544,2024-01-02 16:51:04.069208544,55,passport_PC2,2024-01-02 16:39:38.069208544,2024-01-02 16:45:36.069208544,2024-01-02 16:49:16.069208544,2024-01-02 16:50:09.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:35.556921822,2024-01-02 16:39:35.069208544,2024-01-02 16:48:18.069208544,46,checkin_A,2024-01-02 16:48:18.069208544,2024-01-02 16:49:37.069208544,79,departure_gate_DG2,2024-01-02 16:49:37.069208544,2024-01-02 16:52:37.069208544,47,security_SC1,2024-01-02 16:52:37.069208544,2024-01-02 16:53:39.069208544,62,passport_PC2,2024-01-02 16:47:32.069208544,2024-01-02 16:48:18.069208544,2024-01-02 16:51:50.069208544,2024-01-02 16:52:37.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:45.944436720,2024-01-02 16:39:46.069208544,2024-01-02 16:40:40.069208544,54,checkin_B,2024-01-02 16:40:40.069208544,2024-01-02 16:47:40.069208544,70,departure_gate_DG1,2024-01-02 16:47:40.069208544,2024-01-02 16:48:58.069208544,78,security_SC2,2024-01-02 16:48:58.069208544,2024-01-02 16:50:25.069208544,55,passport_PC1,2024-01-02 16:39:46.069208544,2024-01-02 16:46:30.069208544,2024-01-02 16:47:40.069208544,2024-01-02 16:49:30.069208544
143.0,110,19.0,14.0,333,A333,1464,A330,A330-300E,,JP,137738,2024-01-02,1229544505,OZ108,International,False,False,OZ,OZ,Asiana Airlines,Asia,HL8286,290,2024-01-02T18:39:00,2024-01-02T18:53:00,ICN,ICN,6,1,4.0,2024-01-02T18:35:00,2024-01-02 16:39:55.282644564,2024-01-02 16:39:55.069208544,2024-01-02 16:40:47.069208544,52,checkin_B,2024-01-02 16:40:47.069208544,2024-01-02 16:47:46.069208544,76,departure_gate_DG1,2024-01-02 16:47:46.069208544,2024-01-02 16:49:01.069208544,55,security_SC2,2024-01-02 16:49:01.069208544,2024-01-02 16:50:57.069208544,57,passport_PC1,2024-01-02 16:39:55.069208544,2024-01-02 16:46:30.069208544,2024-01-02 16:48:06.069208544,2024-01-02 16:50:00.069208544
,296,,19.0,73H,B738,41804,737 NG,737-800,,VN,136628,2024-01-02,1229556749,TW191,International,False,False,TW,TWB,T'way Air,Asia,HL8030,189,2024-01-02T20:18:00,2024-01-02T20:37:00,ICN,ICN,110,1,53.0,2024-01-02T19:25:00,2024-01-02 16:40:06.246711912,2024-01-02 16:40:06.069208544,2024-01-02 16:40:58.069208544,52,checkin_C,2024-01-02 16:40:58.069208544,2024-01-02 16:42:19.069208544,69,departure_gate_DG2,2024-01-02 16:42:19.069208544,2024-01-02 16:44:52.069208544,56,security_SC1,2024-01-02 16:44:52.069208544,2024-01-02 16:46:00.069208544,68,passport_PC1,2024-01-02 16:40:06.069208544,2024-01-02 16:41:10.069208544,2024-01-02 16:43:56.069208544,2024-01-02 16:44:52.069208544
